dist_map:
0,0,0.0
0,1,1.0
0,2,2.0
0,3,3.0
0,4,4.0
0,5,5.0
0,6,6.0
0,7,7.0
0,8,8.0
0,9,9.0
0,10,1.0
0,11,1.4142135623730951
0,12,2.23606797749979
0,13,3.1622776601683795
0,14,4.123105625617661
0,15,5.0990195135927845
0,16,6.082762530298219
0,17,7.0710678118654755
0,18,8.06225774829855
0,19,9.055385138137417
0,20,2.0
0,21,2.23606797749979
0,22,2.8284271247461903
0,23,3.605551275463989
0,24,4.47213595499958
0,25,5.385164807134504
0,26,6.324555320336759
0,27,7.280109889280518
0,28,8.246211251235321
0,29,9.219544457292887
0,30,3.0
0,31,3.1622776601683795
0,32,3.605551275463989
0,33,4.242640687119285
0,34,5.0
0,35,5.830951894845301
0,36,6.708203932499369
0,37,7.615773105863909
0,38,8.54400374531753
0,39,9.486832980505138
0,40,4.0
0,41,4.123105625617661
0,42,4.47213595499958
0,43,5.0
0,44,5.656854249492381
0,45,6.4031242374328485
0,46,7.211102550927978
0,47,8.06225774829855
0,48,8.94427190999916
0,49,9.848857801796104
0,50,5.0
0,51,5.0990195135927845
0,52,5.385164807134504
0,53,5.830951894845301
0,54,6.4031242374328485
0,55,7.0710678118654755
0,56,7.810249675906654
0,57,8.602325267042627
0,58,9.433981132056603
0,59,10.295630140987
0,60,6.0
0,61,6.082762530298219
0,62,6.324555320336759
0,63,6.708203932499369
0,64,7.211102550927978
0,65,7.810249675906654
0,66,8.48528137423857
0,67,9.219544457292887
0,68,10.0
0,69,10.816653826391969
0,70,7.0
0,71,7.0710678118654755
0,72,7.280109889280518
0,73,7.615773105863909
0,74,8.06225774829855
0,75,8.602325267042627
0,76,9.219544457292887
0,77,9.899494936611665
0,78,10.63014581273465
0,79,11.40175425099138
0,80,8.0
0,81,8.06225774829855
0,82,8.246211251235321
0,83,8.54400374531753
0,84,8.94427190999916
0,85,9.433981132056603
0,86,10.0
0,87,10.63014581273465
0,88,11.313708498984761
0,89,12.041594578792296
0,90,9.0
0,91,9.055385138137417
0,92,9.219544457292887
0,93,9.486832980505138
0,94,9.848857801796104
0,95,10.295630140987
0,96,10.816653826391969
0,97,11.40175425099138
0,98,12.041594578792296
0,99,12.727922061357855
1,0,1.0
1,1,0.0
1,2,1.0
1,3,2.0
1,4,3.0
1,5,4.0
1,6,5.0
1,7,6.0
1,8,7.0
1,9,8.0
1,10,1.4142135623730951
1,11,1.0
1,12,1.4142135623730951
1,13,2.23606797749979
1,14,3.1622776601683795
1,15,4.123105625617661
1,16,5.0990195135927845
1,17,6.082762530298219
1,18,7.0710678118654755
1,19,8.06225774829855
1,20,2.23606797749979
1,21,2.0
1,22,2.23606797749979
1,23,2.8284271247461903
1,24,3.605551275463989
1,25,4.47213595499958
1,26,5.385164807134504
1,27,6.324555320336759
1,28,7.280109889280518
1,29,8.246211251235321
1,30,3.1622776601683795
1,31,3.0
1,32,3.1622776601683795
1,33,3.605551275463989
1,34,4.242640687119285
1,35,5.0
1,36,5.830951894845301
1,37,6.708203932499369
1,38,7.615773105863909
1,39,8.54400374531753
1,40,4.123105625617661
1,41,4.0
1,42,4.123105625617661
1,43,4.47213595499958
1,44,5.0
1,45,5.656854249492381
1,46,6.4031242374328485
1,47,7.211102550927978
1,48,8.06225774829855
1,49,8.94427190999916
1,50,5.0990195135927845
1,51,5.0
1,52,5.0990195135927845
1,53,5.385164807134504
1,54,5.830951894845301
1,55,6.4031242374328485
1,56,7.0710678118654755
1,57,7.810249675906654
1,58,8.602325267042627
1,59,9.433981132056603
1,60,6.082762530298219
1,61,6.0
1,62,6.082762530298219
1,63,6.324555320336759
1,64,6.708203932499369
1,65,7.211102550927978
1,66,7.810249675906654
1,67,8.48528137423857
1,68,9.219544457292887
1,69,10.0
1,70,7.0710678118654755
1,71,7.0
1,72,7.0710678118654755
1,73,7.280109889280518
1,74,7.615773105863909
1,75,8.06225774829855
1,76,8.602325267042627
1,77,9.219544457292887
1,78,9.899494936611665
1,79,10.63014581273465
1,80,8.06225774829855
1,81,8.0
1,82,8.06225774829855
1,83,8.246211251235321
1,84,8.54400374531753
1,85,8.94427190999916
1,86,9.433981132056603
1,87,10.0
1,88,10.63014581273465
1,89,11.313708498984761
1,90,9.055385138137417
1,91,9.0
1,92,9.055385138137417
1,93,9.219544457292887
1,94,9.486832980505138
1,95,9.848857801796104
1,96,10.295630140987
1,97,10.816653826391969
1,98,11.40175425099138
1,99,12.041594578792296
2,0,2.0
2,1,1.0
2,2,0.0
2,3,1.0
2,4,2.0
2,5,3.0
2,6,4.0
2,7,5.0
2,8,6.0
2,9,7.0
2,10,2.23606797749979
2,11,1.4142135623730951
2,12,1.0
2,13,1.4142135623730951
2,14,2.23606797749979
2,15,3.1622776601683795
2,16,4.123105625617661
2,17,5.0990195135927845
2,18,6.082762530298219
2,19,7.0710678118654755
2,20,2.8284271247461903
2,21,2.23606797749979
2,22,2.0
2,23,2.23606797749979
2,24,2.8284271247461903
2,25,3.605551275463989
2,26,4.47213595499958
2,27,5.385164807134504
2,28,6.324555320336759
2,29,7.280109889280518
2,30,3.605551275463989
2,31,3.1622776601683795
2,32,3.0
2,33,3.1622776601683795
2,34,3.605551275463989
2,35,4.242640687119285
2,36,5.0
2,37,5.830951894845301
2,38,6.708203932499369
2,39,7.615773105863909
2,40,4.47213595499958
2,41,4.123105625617661
2,42,4.0
2,43,4.123105625617661
2,44,4.47213595499958
2,45,5.0
2,46,5.656854249492381
2,47,6.4031242374328485
2,48,7.211102550927978
2,49,8.06225774829855
2,50,5.385164807134504
2,51,5.0990195135927845
2,52,5.0
2,53,5.0990195135927845
2,54,5.385164807134504
2,55,5.830951894845301
2,56,6.4031242374328485
2,57,7.0710678118654755
2,58,7.810249675906654
2,59,8.602325267042627
2,60,6.324555320336759
2,61,6.082762530298219
2,62,6.0
2,63,6.082762530298219
2,64,6.324555320336759
2,65,6.708203932499369
2,66,7.211102550927978
2,67,7.810249675906654
2,68,8.48528137423857
2,69,9.219544457292887
2,70,7.280109889280518
2,71,7.0710678118654755
2,72,7.0
2,73,7.0710678118654755
2,74,7.280109889280518
2,75,7.615773105863909
2,76,8.06225774829855
2,77,8.602325267042627
2,78,9.219544457292887
2,79,9.899494936611665
2,80,8.246211251235321
2,81,8.06225774829855
2,82,8.0
2,83,8.06225774829855
2,84,8.246211251235321
2,85,8.54400374531753
2,86,8.94427190999916
2,87,9.433981132056603
2,88,10.0
2,89,10.63014581273465
2,90,9.219544457292887
2,91,9.055385138137417
2,92,9.0
2,93,9.055385138137417
2,94,9.219544457292887
2,95,9.486832980505138
2,96,9.848857801796104
2,97,10.295630140987
2,98,10.816653826391969
2,99,11.40175425099138
3,0,3.0
3,1,2.0
3,2,1.0
3,3,0.0
3,4,1.0
3,5,2.0
3,6,3.0
3,7,4.0
3,8,5.0
3,9,6.0
3,10,3.1622776601683795
3,11,2.23606797749979
3,12,1.4142135623730951
3,13,1.0
3,14,1.4142135623730951
3,15,2.23606797749979
3,16,3.1622776601683795
3,17,4.123105625617661
3,18,5.0990195135927845
3,19,6.082762530298219
3,20,3.605551275463989
3,21,2.8284271247461903
3,22,2.23606797749979
3,23,2.0
3,24,2.23606797749979
3,25,2.8284271247461903
3,26,3.605551275463989
3,27,4.47213595499958
3,28,5.385164807134504
3,29,6.324555320336759
3,30,4.242640687119285
3,31,3.605551275463989
3,32,3.1622776601683795
3,33,3.0
3,34,3.1622776601683795
3,35,3.605551275463989
3,36,4.242640687119285
3,37,5.0
3,38,5.830951894845301
3,39,6.708203932499369
3,40,5.0
3,41,4.47213595499958
3,42,4.123105625617661
3,43,4.0
3,44,4.123105625617661
3,45,4.47213595499958
3,46,5.0
3,47,5.656854249492381
3,48,6.4031242374328485
3,49,7.211102550927978
3,50,5.830951894845301
3,51,5.385164807134504
3,52,5.0990195135927845
3,53,5.0
3,54,5.0990195135927845
3,55,5.385164807134504
3,56,5.830951894845301
3,57,6.4031242374328485
3,58,7.0710678118654755
3,59,7.810249675906654
3,60,6.708203932499369
3,61,6.324555320336759
3,62,6.082762530298219
3,63,6.0
3,64,6.082762530298219
3,65,6.324555320336759
3,66,6.708203932499369
3,67,7.211102550927978
3,68,7.810249675906654
3,69,8.48528137423857
3,70,7.615773105863909
3,71,7.280109889280518
3,72,7.0710678118654755
3,73,7.0
3,74,7.0710678118654755
3,75,7.280109889280518
3,76,7.615773105863909
3,77,8.06225774829855
3,78,8.602325267042627
3,79,9.219544457292887
3,80,8.54400374531753
3,81,8.246211251235321
3,82,8.06225774829855
3,83,8.0
3,84,8.06225774829855
3,85,8.246211251235321
3,86,8.54400374531753
3,87,8.94427190999916
3,88,9.433981132056603
3,89,10.0
3,90,9.486832980505138
3,91,9.219544457292887
3,92,9.055385138137417
3,93,9.0
3,94,9.055385138137417
3,95,9.219544457292887
3,96,9.486832980505138
3,97,9.848857801796104
3,98,10.295630140987
3,99,10.816653826391969
4,0,4.0
4,1,3.0
4,2,2.0
4,3,1.0
4,4,0.0
4,5,1.0
4,6,2.0
4,7,3.0
4,8,4.0
4,9,5.0
4,10,4.123105625617661
4,11,3.1622776601683795
4,12,2.23606797749979
4,13,1.4142135623730951
4,14,1.0
4,15,1.4142135623730951
4,16,2.23606797749979
4,17,3.1622776601683795
4,18,4.123105625617661
4,19,5.0990195135927845
4,20,4.47213595499958
4,21,3.605551275463989
4,22,2.8284271247461903
4,23,2.23606797749979
4,24,2.0
4,25,2.23606797749979
4,26,2.8284271247461903
4,27,3.605551275463989
4,28,4.47213595499958
4,29,5.385164807134504
4,30,5.0
4,31,4.242640687119285
4,32,3.605551275463989
4,33,3.1622776601683795
4,34,3.0
4,35,3.1622776601683795
4,36,3.605551275463989
4,37,4.242640687119285
4,38,5.0
4,39,5.830951894845301
4,40,5.656854249492381
4,41,5.0
4,42,4.47213595499958
4,43,4.123105625617661
4,44,4.0
4,45,4.123105625617661
4,46,4.47213595499958
4,47,5.0
4,48,5.656854249492381
4,49,6.4031242374328485
4,50,6.4031242374328485
4,51,5.830951894845301
4,52,5.385164807134504
4,53,5.0990195135927845
4,54,5.0
4,55,5.0990195135927845
4,56,5.385164807134504
4,57,5.830951894845301
4,58,6.4031242374328485
4,59,7.0710678118654755
4,60,7.211102550927978
4,61,6.708203932499369
4,62,6.324555320336759
4,63,6.082762530298219
4,64,6.0
4,65,6.082762530298219
4,66,6.324555320336759
4,67,6.708203932499369
4,68,7.211102550927978
4,69,7.810249675906654
4,70,8.06225774829855
4,71,7.615773105863909
4,72,7.280109889280518
4,73,7.0710678118654755
4,74,7.0
4,75,7.0710678118654755
4,76,7.280109889280518
4,77,7.615773105863909
4,78,8.06225774829855
4,79,8.602325267042627
4,80,8.94427190999916
4,81,8.54400374531753
4,82,8.246211251235321
4,83,8.06225774829855
4,84,8.0
4,85,8.06225774829855
4,86,8.246211251235321
4,87,8.54400374531753
4,88,8.94427190999916
4,89,9.433981132056603
4,90,9.848857801796104
4,91,9.486832980505138
4,92,9.219544457292887
4,93,9.055385138137417
4,94,9.0
4,95,9.055385138137417
4,96,9.219544457292887
4,97,9.486832980505138
4,98,9.848857801796104
4,99,10.295630140987
5,0,5.0
5,1,4.0
5,2,3.0
5,3,2.0
5,4,1.0
5,5,0.0
5,6,1.0
5,7,2.0
5,8,3.0
5,9,4.0
5,10,5.0990195135927845
5,11,4.123105625617661
5,12,3.1622776601683795
5,13,2.23606797749979
5,14,1.4142135623730951
5,15,1.0
5,16,1.4142135623730951
5,17,2.23606797749979
5,18,3.1622776601683795
5,19,4.123105625617661
5,20,5.385164807134504
5,21,4.47213595499958
5,22,3.605551275463989
5,23,2.8284271247461903
5,24,2.23606797749979
5,25,2.0
5,26,2.23606797749979
5,27,2.8284271247461903
5,28,3.605551275463989
5,29,4.47213595499958
5,30,5.830951894845301
5,31,5.0
5,32,4.242640687119285
5,33,3.605551275463989
5,34,3.1622776601683795
5,35,3.0
5,36,3.1622776601683795
5,37,3.605551275463989
5,38,4.242640687119285
5,39,5.0
5,40,6.4031242374328485
5,41,5.656854249492381
5,42,5.0
5,43,4.47213595499958
5,44,4.123105625617661
5,45,4.0
5,46,4.123105625617661
5,47,4.47213595499958
5,48,5.0
5,49,5.656854249492381
5,50,7.0710678118654755
5,51,6.4031242374328485
5,52,5.830951894845301
5,53,5.385164807134504
5,54,5.0990195135927845
5,55,5.0
5,56,5.0990195135927845
5,57,5.385164807134504
5,58,5.830951894845301
5,59,6.4031242374328485
5,60,7.810249675906654
5,61,7.211102550927978
5,62,6.708203932499369
5,63,6.324555320336759
5,64,6.082762530298219
5,65,6.0
5,66,6.082762530298219
5,67,6.324555320336759
5,68,6.708203932499369
5,69,7.211102550927978
5,70,8.602325267042627
5,71,8.06225774829855
5,72,7.615773105863909
5,73,7.280109889280518
5,74,7.0710678118654755
5,75,7.0
5,76,7.0710678118654755
5,77,7.280109889280518
5,78,7.615773105863909
5,79,8.06225774829855
5,80,9.433981132056603
5,81,8.94427190999916
5,82,8.54400374531753
5,83,8.246211251235321
5,84,8.06225774829855
5,85,8.0
5,86,8.06225774829855
5,87,8.246211251235321
5,88,8.54400374531753
5,89,8.94427190999916
5,90,10.295630140987
5,91,9.848857801796104
5,92,9.486832980505138
5,93,9.219544457292887
5,94,9.055385138137417
5,95,9.0
5,96,9.055385138137417
5,97,9.219544457292887
5,98,9.486832980505138
5,99,9.848857801796104
6,0,6.0
6,1,5.0
